time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction
454,2220032,200,4887,1084,-151.816363,0.166838378,0.0003,0.37356492,10830,0.2,0.004865663,0.096094638,0.998822907,0.246806393,0.017650558,0.134179688
454,2222080,200,4890,1085,-152.6531206,0.168935016,0.0003,0.365769623,10840,0.2,0.004961534,0.153224498,0.999720227,0.188333495,0.028837351,0.146679688
454,2224128,200,4893,1086,-152.9099768,0.168608621,0.0003,0.362046224,10850,0.2,-0.002758439,0.074886203,0.994718053,0.712880793,0.022573544,0.149267578
454,2226176,200,4897,1087,-151.5878789,0.166688964,0.0003,0.364107606,10860,0.2,-0.00105213,0.015284838,0.999627654,0.129214642,0.03955604,0.247119141
454,2228224,200,4901,1088,-146.6943921,0.163157955,0.0003,0.382387883,10870,0.2,-0.004728115,0.008726193,0.99883267,0.48240204,0.021593997,0.151611328
454,2230272,200,4905,1089,-154.9049942,0.163862035,0.0003,0.391211395,10880,0.2,0.002654006,-0.025710933,0.995482381,0.338792547,0.020436086,0.181640625
454,2232320,200,4908,1090,-159.6021299,0.164985999,0.0003,0.386197762,10890,0.2,0.000450287,0.005694926,0.999057833,0.197269705,0.024398237,0.136230469
454,2234368,200,4912,1091,-173.6124015,0.164675564,0.0003,0.381604546,10900,0.2,-0.001734391,-0.002884593,0.998389397,1.175112073,0.019135052,0.118212891
454,2236416,200,4917,1092,-197.9240319,0.164842919,0.0003,0.38436429,10910,0.2,0.00521602,67.78277588,0.862865299,138.3453682,0.004682599,0.036621094
454,2238464,200,4921,1093,-196.0590539,0.164781332,0.0003,0.383958227,10920,0.2,-0.00165895,80.86289978,0.883747801,342.3025842,0.003180295,0.008349609
454,2240512,200,4926,1094,-191.4012667,0.165067136,0.0003,0.384197978,10930,0.2,-0.005094378,2.055936098,0.953643322,11.32526691,0.01471631,0.106054688
454,2242560,200,4931,1095,-190.1447909,0.163314447,0.0003,0.385127838,10940,0.2,0.008336415,0.364275098,0.918537557,6.003638545,0.010056747,0.160644531
454,2244608,200,4935,1096,-187.4738604,0.158701807,0.0003,0.405815037,10950,0.2,-0.002640917,0.112511396,0.990376326,1.465249229,0.012286678,0.105175781
454,2246656,200,4940,1097,-191.9289432,0.157057673,0.0003,0.42752565,10960,0.2,-0.00295323,0.156464264,0.997870247,0.657943269,0.014851315,0.136621094
454,2248704,200,4945,1098,-194.2806249,0.157365501,0.0003,0.430440764,10970,0.2,0.003884144,0.072398491,0.985062123,1.909382194,0.011243362,0.093017578
454,2250752,200,4949,1099,-196.5249641,0.159341723,0.0003,0.423880421,10980,0.2,0.0436895,0.044807289,0.999103793,0.295040022,0.04116647,0.1921875
454,2252800,200,4954,1100,-193.9092646,0.158485204,0.0003,0.418035566,10990,0.2,-0.002742858,0.411565691,0.997954921,2.467390925,0.016895663,0.137695313
454,2254848,200,4959,1101,-182.1066013,0.157780588,0.0003,0.426266189,11000,0.2,0.004864646,0.117496453,0.99498525,1.075684115,0.034093484,0.182714844
454,2256896,200,4963,1102,-151.8795269,0.155769199,0.0003,0.434518886,11010,0.2,0.004378987,0.041890036,0.998874801,0.195252679,0.03696867,0.195068359
454,2258944,200,4967,1103,-149.7048206,0.155749574,0.0003,0.44111141,11020,0.2,0.001573857,3.192332506,0.987654977,8.2631929,0.008537495,0.090625
454,2260992,200,4971,1104,-158.6067996,0.155460656,0.0003,0.439488436,11030,0.2,-0.001686799,0.063497178,0.998152812,0.287097649,0.039533086,0.230908203
454,2263040,200,4976,1105,-162.60457,0.155359074,0.0003,0.4428322,11040,0.2,-0.005251988,6.671649933,0.975722734,27.2910996,0.011408406,0.063476563
454,2265088,200,4980,1106,-162.5694797,0.154532447,0.0003,0.446494028,11050,0.2,0.003260406,0.095088117,0.996198613,3.237566746,0.015061456,0.151367188
454,2267136,200,4984,1107,-158.0003455,0.154316187,0.0003,0.446070127,11060,0.2,0.008495549,0.12653321,0.997877721,0.270045719,0.20828843,0.243505859
454,2269184,200,4989,1108,-155.7595233,0.15923515,0.0003,0.434869239,11070,0.2,0.007805437,0.123361699,0.999339364,0.180209266,0.056485914,0.210986328
454,2271232,200,4994,1109,-150.0093676,0.157619432,0.0003,0.42191751,11080,0.2,0.001580813,0.050662816,0.997927298,0.400107006,0.010475466,0.165039063
454,2273280,200,4999,1110,-157.0557379,0.15960072,0.0003,0.421358324,11090,0.2,-0.001063657,0.102641068,0.999646134,0.194030497,0.037300915,0.19375
454,2275328,200,5003,1111,-160.7702536,0.160004616,0.0003,0.414927291,11100,0.2,-0.003431906,1.682686567,0.982283682,27.23384793,0.003026103,0.068310547
454,2277376,200,5008,1112,-157.4159648,0.161344647,0.0003,0.409234238,11110,0.2,0.000904278,0.035254292,0.989923878,0.991943204,0.027306652,0.168017578
454,2279424,200,5013,1113,-154.0971935,0.162149951,0.0003,0.401554531,11120,0.2,0.00371757,0.10934063,0.992438953,6.764313212,0.030325232,0.154736328
454,2281472,200,5017,1114,-152.0260366,0.16166383,0.0003,0.400844546,11130,0.2,-0.001367379,0.068982705,0.995995699,1.977521684,0.025075532,0.13515625
454,2283520,200,5022,1115,-167.8514615,0.154804662,0.0003,0.421022049,11140,0.2,-0.000648311,0.082237042,0.996583931,0.769775981,0.014494674,0.141601563
454,2285568,200,5026,1116,-170.1075747,0.154841051,0.0003,0.446926256,11150,0.2,0.000557434,15.98035717,0.858264029,102.1786835,0.005536307,0.053564453
454,2287616,200,5031,1117,-176.2921364,0.155018538,0.0003,0.446252551,11160,0.2,0.000809883,0.931576014,0.982823804,3.360092415,0.026803486,0.122119141
454,2289664,200,5035,1118,-176.450173,0.152977884,0.0003,0.449219922,11170,0.2,0.001912831,0.097661227,0.998026066,0.422626556,0.022478629,0.193212891
454,2291712,200,5038,1119,-175.2654787,0.152837142,0.0003,0.458775055,11180,0.2,0.002109524,11.74715996,0.898658834,53.28851483,0.002987522,0.103320313
454,2293760,200,5042,1120,-182.6804155,0.153428733,0.0003,0.456307664,11190,0.2,0.015512629,0.180602193,0.984208789,1.308142664,0.030666865,0.192724609
454,2295808,200,5046,1121,-203.8456636,0.153537005,0.0003,0.454196094,11200,0.2,0.029798987,22.12455368,0.910011694,123.9213903,0.002735122,0.153662109
454,2297856,200,5051,1122,-212.2725007,0.154011667,0.0003,0.45358519,11210,0.2,-0.00339172,20.27903175,0.955653053,59.63783632,0.005578844,0.045849609
454,2299904,200,5055,1123,-230.1227384,0.153774247,0.0003,0.452358108,11220,0.2,-0.002691553,21.05106735,0.970095832,102.7277959,0.004187079,0.024023438
454,2301952,200,5059,1124,-218.6253176,0.154040694,0.0003,0.453100843,11230,0.2,0.002906971,11.12874222,0.98713799,27.19111809,0.011006543,0.066210938
454,2304000,200,5064,1125,-207.2420143,0.154722139,0.0003,0.448646829,11240,0.2,0.012034144,0.458981127,0.862478048,24.19744131,0.03033872,0.166552734
454,2306048,200,5068,1126,-207.5122038,0.154505521,0.0003,0.448464128,11250,0.2,0.004659533,3.795530081,0.941857141,33.92992765,0.011883251,0.073925781
454,2308096,200,5073,1127,-208.9591127,0.154868752,0.0003,0.447406144,11260,0.2,0.005241845,20.64650917,0.924838886,79.14946185,0.004870443,0.052539063
454,2310144,200,5078,1128,-212.0276954,0.153888479,0.0003,0.449200713,11270,0.2,0.005519715,0.132574022,0.968824761,5.224722442,0.062182188,0.165869141
454,2312192,200,5083,1129,-215.6267504,0.153896481,0.0003,0.453347721,11280,0.2,0.002381837,34.47951126,0.95196161,70.16383602,0.009238495,0.051318359
454,2314240,200,5088,1130,-199.3378581,0.154095814,0.0003,0.452131868,11290,0.2,0.003439104,30.56155396,0.959231276,76.2898943,0.016771851,0.079345703
454,2316288,200,5092,1131,-187.0926147,0.153450608,0.0003,0.455134556,11300,0.2,0.007379335,1.410403132,0.957888782,5.357155127,0.07425687,0.215527344
454,2318336,200,5097,1132,-172.485061,0.147688061,0.0003,0.471616236,11310,0.2,0.015014988,0.14636904,0.995284272,0.948535616,0.058366653,0.250146484
454,2320384,200,5101,1133,-173.3948904,0.149036691,0.0003,0.487504705,11320,0.2,0.00855023,0.106796473,0.999353054,0.263333147,0.034316897,0.267675781
454,2322432,200,5104,1134,-184.6572438,0.148699626,0.0003,0.486786307,11330,0.2,-0.002059958,66.07553864,0.880023666,136.4618108,0.006072426,0.045263672
454,2324480,200,5109,1135,-194.9138307,0.148859158,0.0003,0.486356148,11340,0.2,-0.001973517,26.77293777,0.934197314,82.42743623,0.004899617,0.017675781
454,2326528,200,5114,1136,-201.3893523,0.149069443,0.0003,0.485153834,11350,0.2,-0.00063221,68.24681091,0.963539202,114.4957839,0.003366398,0.035009766
454,2328576,200,5118,1137,-203.6064412,0.149314344,0.0003,0.483642186,11360,0.2,-0.005303976,66.71435547,0.962585907,182.5537864,0.002186392,0.017138672
454,2330624,200,5122,1138,-204.7550912,0.149176374,0.0003,0.48263139,11370,0.2,0.00363891,19.54049683,0.975386092,73.24813007,0.02196977,0.054736328
454,2332672,200,5127,1139,-214.9619595,0.149296075,0.0003,0.483387191,11380,0.2,-0.008072244,50.827034,0.965627514,271.2885138,0.006362392,0.050976563
454,2334720,200,5132,1140,-223.7240643,0.149143025,0.0003,0.483259512,11390,0.2,-0.004337884,35.78512192,0.970194945,297.5842491,0.002567263,0.015527344
454,2336768,200,5136,1141,-229.0804848,0.148831576,0.0003,0.485017187,11400,0.2,-0.003860968,103.9038467,0.959242813,243.2625302,0.002892637,0.022705078
455,2338816,200,5140,1142,-235.0753773,0.148142189,0.0003,0.48877278,11410,0.2,-0.003681841,27.89496994,0.983554617,74.77829156,0.007955417,0.070800781
455,2340864,200,5143,1143,-218.5029434,0.148156196,0.0003,0.49078986,11420,0.2,-0.001842661,38.80428696,0.936586805,228.8849752,0.003916528,0.054736328
455,2342912,200,5148,1144,-215.6175985,0.147409603,0.0003,0.494511867,11430,0.2,0.029838473,68.67830658,0.931968309,71.8557105,0.029443732,0.335058594
455,2344960,200,5152,1145,-209.3281521,0.146641642,0.0003,0.491439128,11440,0.2,0.010084064,0.150487155,0.994383757,1.64156818,0.0385744,0.214990234
455,2347008,200,5157,1146,-200.8002094,0.145996824,0.0003,0.502968378,11450,0.2,0.002156587,53.56194305,0.937849343,75.66242594,0.005088571,0.121191406
455,2349056,200,5162,1147,-196.6878811,0.144333616,0.0003,0.511585313,11460,0.2,0.00822618,0.8628636,0.966932759,6.262309364,0.08417475,0.194140625
455,2351104,200,5167,1148,-189.4432844,0.145082667,0.0003,0.515018588,11470,0.2,0.001116833,38.44297028,0.92810405,82.33131551,0.007505779,0.064697266
455,2353152,200,5171,1149,-170.8853538,0.1437307,0.0003,0.513624965,11480,0.2,0.022841158,0.218867183,0.969299695,4.741487665,0.041103024,0.359570313
455,2355200,200,5176,1150,-160.3474435,0.140960604,0.0003,0.530835534,11490,0.2,0.012582475,0.088555738,0.994712293,0.600868208,0.03373187,0.253857422
454,2357248,200,5181,1151,-157.0388048,0.14094387,0.0003,0.540441807,11500,0.2,0.012873978,22.35819626,0.886666685,81.25030373,0.004940829,0.084472656
454,2359296,200,5186,1152,-161.3568984,0.138237938,0.0003,0.546730021,11510,0.2,0.007784513,0.146302164,0.985727834,2.888739699,0.012024969,0.131542969
454,2361344,200,5190,1153,-167.3057392,0.138385132,0.0003,0.559287531,11520,0.2,0.013655973,21.6079483,0.934655152,46.95400125,0.116652355,0.108886719
454,2363392,200,5194,1154,-167.805697,0.138714015,0.0003,0.557851029,11530,0.2,-0.004562045,35.25115585,0.949368089,77.25847961,0.003535461,0.020263672
455,2365440,200,5197,1155,-183.2237161,0.139431179,0.0003,0.550731507,11540,0.2,0.009464925,-0.031997088,0.997012945,0.84134027,0.023175182,0.177734375
455,2367488,200,5200,1156,-189.6199132,0.139333069,0.0003,0.552096876,11550,0.2,0.003929335,57.7857666,0.93653059,81.37579862,0.003953207,0.118945313
455,2369536,200,5204,1157,-189.6131559,0.139924303,0.0003,0.550201231,11560,0.2,0.001628467,4.212789059,0.97705414,53.90840043,0.002709926,0.051074219
455,2371584,200,5209,1158,-202.6409514,0.13997066,0.0003,0.547543334,11570,0.2,-0.003115441,7.961442947,0.974777918,170.4124159,0.003899549,0.036865234
455,2373632,200,5214,1159,-215.3178662,0.140512496,0.0003,0.545755988,11580,0.2,0.004180558,18.48419189,0.983910516,109.2409193,0.009160348,0.072314453
455,2375680,200,5218,1160,-209.3891167,0.140823215,0.0003,0.542665087,11590,0.2,-0.005990876,44.37771225,0.982554523,70.14902099,0.016301278,0.080419922
455,2377728,200,5223,1161,-212.8547652,0.14190568,0.0003,0.532268583,11600,0.2,0.016718493,0.150255084,0.8754059,16.6253088,0.08116385,0.345117188
455,2379776,200,5228,1162,-224.2190493,0.141648144,0.0003,0.534306004,11610,0.2,0.004130969,3.709452629,0.946436398,91.4029186,0.03356454,0.2515625
455,2381824,200,5232,1163,-225.3202023,0.141831473,0.0003,0.534952038,11620,0.2,-0.003827992,122.7854538,0.966908198,160.3441478,0.003385716,0.027246094
455,2383872,200,5237,1164,-233.7416031,0.141800955,0.0003,0.534292194,11630,0.2,-0.006124508,145.3952026,0.968947951,156.8464463,0.004323856,0.029199219
455,2385920,200,5242,1165,-220.9919357,0.141691402,0.0003,0.534829407,11640,0.2,-0.002285881,23.38223648,0.978245985,141.4590822,0.004265091,0.012792969
455,2387968,200,5246,1166,-223.0539947,0.140677422,0.0003,0.538792686,11650,0.2,0.009883873,3.681921005,0.911991552,21.9546343,0.013144248,0.16171875
455,2390016,200,5250,1167,-210.9168612,0.140355378,0.0003,0.543316711,11660,0.2,-0.001374352,63.02330399,0.95186108,135.8757467,0.004835417,0.037744141
455,2392064,200,5255,1168,-212.0266654,0.139976427,0.0003,0.54595465,11670,0.2,-0.005888895,60.17948532,0.956271019,119.4141621,0.017523425,0.069238281
455,2394112,200,5259,1169,-240.5218857,0.140219107,0.0003,0.547573628,11680,0.2,0.039403369,49.71598816,0.978574241,32.28109561,0.51170754,0.309326172
455,2396160,200,5264,1170,-255.4627441,0.140143842,0.0003,0.545236548,11690,0.2,-0.004623328,22.75944138,0.934406042,235.6560979,2.59167,0.232226563
455,2398208,200,5269,1171,-247.1197309,0.139876321,0.0003,0.54748948,11700,0.2,0.001067528,5.891064167,0.871881738,150.2799261,0.011434441,0.095019531
455,2400256,200,5274,1172,-230.583528,0.145440772,0.0003,0.526944694,11710,0.2,0.028619168,0.291905105,0.96686241,5.529696438,0.043707937,0.338818359
455,2402304,200,5278,1173,-229.5165097,0.145564243,0.0003,0.508652656,11720,0.2,0.001795006,20.40584946,0.929100208,83.260377,0.01877721,0.145654297
455,2404352,200,5283,1174,-222.4863085,0.147745743,0.0003,0.502002217,11730,0.2,0.01165556,0.745256424,0.990743963,3.96858806,0.017712824,0.180566406
455,2406400,200,5288,1175,-222.3310489,0.149065614,0.0003,0.487937937,11740,0.2,0.012547579,0.242198631,0.99056545,2.112512101,0.04559509,0.302050781
455,2408448,200,5292,1176,-216.4147577,0.151172817,0.0003,0.474017354,11750,0.2,0.008802382,0.054429282,0.995658315,0.894625259,0.026406463,0.227685547
455,2410496,200,5297,1177,-211.9598969,0.153248593,0.0003,0.462110862,11760,0.2,0.01941861,0.103837341,0.996705,0.635625712,0.023188477,0.135400391
455,2412544,200,5302,1178,-210.9765596,0.152021974,0.0003,0.46018351,11770,0.2,-0.002245849,0.826923192,0.992876528,2.522204575,0.022926044,0.139306641
454,2414592,200,5306,1179,-180.0087635,0.151867181,0.0003,0.466183591,11780,0.2,0.002881626,0.173298389,0.993510582,2.703367151,0.015153119,0.145996094
455,2416640,200,5311,1180,-179.4833757,0.152758807,0.0003,0.462320805,11790,0.2,0.004267692,0.138587579,0.998103614,1.123716227,0.017387945,0.156152344
454,2418688,200,5315,1181,-179.1815507,0.153424814,0.0003,0.456532808,11800,0.2,-0.001689996,0.30768469,0.996286311,1.79775663,0.068858564,0.165478516
454,2420736,200,5320,1182,-175.0199081,0.154224277,0.0003,0.452614681,11810,0.2,0.006242408,0.325076163,0.970321411,5.514833442,0.031581074,0.191064453
454,2422784,200,5325,1183,-173.8365731,0.152999744,0.0003,0.45211029,11820,0.2,0.010812454,0.089044452,0.998551051,0.238799615,0.067898884,0.161914063
454,2424832,200,5329,1184,-168.1468884,0.153967485,0.0003,0.453211801,11830,0.2,0.004724779,0.214139193,0.999289876,0.552664249,0.011258231,0.218408203
454,2426880,200,5334,1185,-168.2804287,0.152632698,0.0003,0.456005057,11840,0.2,0.003023723,0.00493221,0.985811533,1.867909066,0.016893154,0.199462891
454,2428928,200,5338,1186,-164.0260712,0.152524099,0.0003,0.461743157,11850,0.2,0.004245142,0.144171998,0.998325383,0.36763793,0.028977059,0.190917969
454,2430976,200,5343,1187,-161.8231119,0.152085364,0.0003,0.462189839,11860,0.2,-0.001295689,3.337257862,0.990486193,13.25950409,0.010198459,0.133886719
454,2433024,200,5348,1188,-156.424263,0.153065115,0.0003,0.459565427,11870,0.2,0.001311914,0.024778094,0.999247574,0.19999081,0.05405731,0.163037109
454,2435072,200,5353,1189,-151.6755058,0.154894188,0.0003,0.452064517,11880,0.2,-0.005728122,0.043676838,0.997814675,0.838301811,0.01783891,0.178369141
454,2437120,200,5358,1190,-154.9334721,0.1560307,0.0003,0.441567601,11890,0.2,0.002479786,1.810880661,0.981220648,6.309249866,0.032859173,0.138525391
454,2439168,200,5363,1191,-159.8854478,0.157100692,0.0003,0.435598783,11900,0.2,0.001308511,0.660868883,0.993130989,3.02545127,0.010325632,0.068847656
454,2441216,200,5367,1192,-164.2624536,0.155276224,0.0003,0.43822165,11910,0.2,-0.001074855,0.368718088,0.998345712,0.675575576,0.021292986,0.152099609
454,2443264,200,5371,1193,-160.1654296,0.156234458,0.0003,0.443239687,11920,0.2,0.005628642,0.015271384,0.990989331,2.016960319,0.021661755,0.1328125
454,2445312,200,5375,1194,-166.3923797,0.155691341,0.0003,0.439157176,11930,0.2,0.001611219,0.388108492,0.994053392,1.584665097,0.043944396,0.197558594
454,2447360,200,5378,1195,-169.6393245,0.153141961,0.0003,0.447756267,11940,0.2,-0.000122265,0.234269381,0.997676569,0.662002534,0.014792291,0.101171875
455,2449408,200,5382,1196,-169.603596,0.155363992,0.0003,0.450034229,11950,0.2,0.00533381,0.014527075,0.990348214,0.87488757,0.06715029,0.201269531
455,2451456,200,5386,1197,-169.6885312,0.156177059,0.0003,0.440944634,11960,0.2,-0.003004688,0.115668043,0.991741983,1.579369865,0.021027017,0.104003906
455,2453504,200,5391,1198,-165.3226145,0.15413788,0.0003,0.440693864,11970,0.2,0.002076436,0.312862486,0.987695451,1.502459198,0.024483666,0.166992188
455,2455552,200,5396,1199,-165.6719483,0.152772456,0.0003,0.454617748,11980,0.2,0.007319962,0.399709791,0.972681113,2.012261121,0.031890474,0.247998047
455,2457600,200,5401,1200,-162.5837318,0.154806733,0.0003,0.455979399,11990,0.2,-0.002451018,0.070518583,0.990586215,1.695086469,0.017262477,0.122412109
455,2459648,200,5405,1201,-159.189675,0.154820397,0.0003,0.446157303,12000,0.2,0.002200907,0.068767779,0.996705279,1.526405231,0.013021516,0.122900391
454,2461696,200,5410,1202,-160.1954624,0.155760318,0.0003,0.441575169,12010,0.2,0.01293179,0.185219109,0.996319367,0.645898462,0.051145256,0.238769531
454,2463744,200,5415,1203,-158.4926843,0.156432614,0.0003,0.437374144,12020,0.2,-0.002881428,0.037225656,0.980517145,4.081222898,0.015845811,0.184814453
454,2465792,200,5419,1204,-158.2978002,0.15457277,0.0003,0.442915601,12030,0.2,0.004255108,-0.002499269,0.999214555,0.220891837,0.014189646,0.158398438
454,2467840,200,5424,1205,-155.647166,0.155681774,0.0003,0.4464768,12040,0.2,0.000765292,0.8201074,0.991060255,2.08057021,0.01660633,0.123144531
454,2469888,200,5429,1206,-150.8214926,0.155128315,0.0003,0.443232036,12050,0.2,0.002060691,1.904700875,0.986840565,3.466965017,0.025499498,0.179052734
454,2471936,200,5433,1207,-153.5783368,0.150211468,0.0003,0.458182101,12060,0.2,0.00454687,0.076522723,0.998861615,0.184190665,0.023829745,0.145947266
454,2473984,200,5438,1208,-155.2390113,0.147814631,0.0003,0.482139117,12070,0.2,0.002509035,0.118154213,0.992349668,1.381617298,0.011096165,0.117822266
454,2476032,200,5443,1209,-148.677871,0.151702702,0.0003,0.475688646,12080,0.2,0.007786935,0.016571432,0.999277102,0.183886425,0.013111807,0.165722656
